country,year,health,economy,energy,education
Jordan,2014,78.9,33.7,917.0,0.673
Kenya,1971,58.7,60.3,452.0,0.0967
Kenya,1972,59.1,60.5,456.0,0.0967
Kenya,1973,59.5,61.3,451.0,0.0967
Kenya,1974,59.9,62.1,451.0,0.0967
Kenya,1975,60.3,62.9,445.0,0.124
Kenya,1976,60.6,63.7,450.0,0.124
Kenya,1977,61.0,64.5,455.0,0.124
Kenya,1978,61.4,65.3,451.0,0.124
Kenya,1979,61.8,65.8,450.0,0.124
Kenya,1980,62.1,65.8,449.0,0.166
Kenya,1981,62.4,65.6,445.0,0.166
Kenya,1982,62.6,64.9,436.0,0.166
Kenya,1983,62.9,63.9,427.0,0.166
Kenya,1984,63.0,62.9,435.0,0.166
Kenya,1985,63.1,61.9,437.0,0.206
Kenya,1986,63.1,60.9,459.0,0.206
Kenya,1987,62.9,59.9,461.0,0.206
Kenya,1988,62.9,58.9,456.0,0.206
Kenya,1989,62.3,58.2,457.0,0.206
Kenya,1990,61.9,57.7,452.0,0.248
Kenya,1991,61.3,55.9,445.0,0.26
Kenya,1992,60.5,53.0,442.0,0.267
Kenya,1993,59.6,50.4,439.0,0.28
Kenya,1994,58.9,47.8,431.0,0.293
Kenya,1995,58.1,45.3,438.0,0.3
Kenya,1996,57.4,44.3,441.0,0.313
Kenya,1997,56.6,44.7,434.0,0.32
Kenya,1998,56.0,45.1,437.0,0.333
Kenya,1999,55.8,45.3,435.0,0.34
Kenya,2000,55.6,45.5,438.0,0.353
Kenya,2001,55.7,45.6,432.0,0.36
Kenya,2002,55.8,45.8,426.0,0.367
Kenya,2003,56.0,46.0,424.0,0.373
Kenya,2004,56.4,46.1,434.0,0.38
Kenya,2005,56.9,46.1,437.0,0.387
Kenya,2006,57.6,46.0,443.0,0.393
Kenya,2007,58.4,45.7,440.0,0.4
Kenya,2008,59.3,45.3,444.0,0.4
Kenya,2009,60.2,44.7,457.0,0.407
Kenya,2010,61.2,44.2,464.0,0.407
Kenya,2011,62.1,43.6,461.0,0.413
Kenya,2012,62.9,43.0,455.0,0.413
Kenya,2013,63.5,42.5,469.0,0.42
Kenya,2014,64.1,41.9,506.0,0.42
Libya,1971,65.9,40.0,705.0,0.0667
Libya,1972,66.5,40.0,944.0,0.0667
Libya,1973,67.1,40.0,1070.0,0.0667
Libya,1974,67.5,40.0,1140.0,0.0667
Libya,1975,68.1,40.0,1390.0,0.0887
Libya,1976,68.6,40.0,1210.0,0.0887
Libya,1977,68.7,40.0,1440.0,0.0887
Libya,1978,69.5,40.0,1570.0,0.0887
Libya,1979,70.0,40.0,1700.0,0.0887
Libya,1980,70.4,40.0,2190.0,0.149
Libya,1981,70.6,40.0,2270.0,0.149
Libya,1982,70.9,40.0,2380.0,0.149
Libya,1983,71.2,40.0,2340.0,0.149
Libya,1984,71.3,40.0,2420.0,0.149
Libya,1985,71.5,40.0,2620.0,0.213
Libya,1986,71.7,40.0,2520.0,0.213
Libya,1987,68.9,40.0,2680.0,0.213
Libya,1988,71.8,40.0,2510.0,0.213
Libya,1989,71.8,40.0,2650.0,0.213
Libya,1990,72.1,40.0,2520.0,0.254
Libya,1991,72.3,40.0,2490.0,0.267
Libya,1992,72.4,40.0,2420.0,0.28
Libya,1993,72.7,40.0,2460.0,0.287
Libya,1994,72.9,40.0,2720.0,0.3
Libya,1995,73.1,40.0,2830.0,0.313
Libya,1996,71.9,40.0,2950.0,0.327
Libya,1997,73.2,40.0,2950.0,0.333
Libya,1998,73.2,40.0,2940.0,0.347
Libya,1999,73.2,40.0,2860.0,0.36
Libya,2000,73.2,40.0,2950.0,0.373
Libya,2001,73.3,40.0,3000.0,0.387
Libya,2002,73.4,40.0,3070.0,0.393
Libya,2003,73.8,40.0,3100.0,0.407
Libya,2004,73.9,40.0,3140.0,0.42
Libya,2005,74.0,40.0,3070.0,0.427
Libya,2006,74.5,40.0,3050.0,0.44
Libya,2007,74.8,40.0,2800.0,0.453
Libya,2008,74.4,40.0,2940.0,0.467
Libya,2009,73.6,40.0,3150.0,0.473
Libya,2010,73.4,40.0,3350.0,0.487
Libya,2011,56.3,40.0,2190.0,0.487
Libya,2012,73.4,40.0,2740.0,0.487
Libya,2013,73.6,40.0,3070.0,0.487
Libya,2014,72.1,40.0,2810.0,0.487
Luxembourg,1971,70.5,26.7,11900.0,0.39
Luxembourg,1972,70.8,26.6,12000.0,0.39
Luxembourg,1973,71.0,26.6,12600.0,0.39
Luxembourg,1974,71.3,26.5,13000.0,0.39
Luxembourg,1975,71.5,26.4,10500.0,0.525
Luxembourg,1976,71.7,26.3,10700.0,0.525
Luxembourg,1977,72.2,26.2,10300.0,0.525
Luxembourg,1978,72.4,26.1,11100.0,0.525
Luxembourg,1979,72.6,26.1,10500.0,0.525
Luxembourg,1980,72.9,26.1,9770.0,0.548
Luxembourg,1981,73.0,26.1,8530.0,0.548
Luxembourg,1982,73.3,26.1,8060.0,0.548
Luxembourg,1983,73.6,26.1,7580.0,0.548
Luxembourg,1984,73.8,26.2,8110.0,0.548
Luxembourg,1985,74.1,26.2,8350.0,0.572
Luxembourg,1986,74.4,26.2,8160.0,0.572
Luxembourg,1987,74.6,26.1,7940.0,0.572
Luxembourg,1988,74.8,26.2,8160.0,0.572
Luxembourg,1989,75.1,26.5,8700.0,0.572
Luxembourg,1990,75.4,27.0,8870.0,0.595
Luxembourg,1991,75.6,27.6,9350.0,0.593
Luxembourg,1992,75.8,28.2,9260.0,0.6
Luxembourg,1993,76.0,28.6,9270.0,0.607
Luxembourg,1994,76.3,28.8,8820.0,0.613
Luxembourg,1995,76.4,28.9,7710.0,0.62
Luxembourg,1996,76.6,29.1,7710.0,0.633
Luxembourg,1997,76.9,29.2,7410.0,0.647
Luxembourg,1998,77.3,29.4,7070.0,0.66
Luxembourg,1999,77.7,29.6,7270.0,0.673
Luxembourg,2000,78.0,29.9,7680.0,0.687
Luxembourg,2001,78.3,30.0,7980.0,0.7
Luxembourg,2002,78.4,30.1,8200.0,0.713
Luxembourg,2003,78.7,30.3,8550.0,0.727
Luxembourg,2004,79.0,30.5,9390.0,0.74
Luxembourg,2005,79.4,30.7,9430.0,0.753
Luxembourg,2006,79.7,31.1,9170.0,0.767
Luxembourg,2007,80.1,31.3,8770.0,0.78
Luxembourg,2008,80.5,31.3,8610.0,0.78
Luxembourg,2009,80.7,31.5,7950.0,0.787
Luxembourg,2010,80.8,32.1,8330.0,0.787
Luxembourg,2011,81.0,32.0,8060.0,0.787
Luxembourg,2012,81.1,32.0,7720.0,0.787
Luxembourg,2013,81.3,32.7,7310.0,0.787
Luxembourg,2014,81.4,33.0,6860.0,0.8
Malaysia,1971,64.8,52.1,547.0,0.201
Malaysia,1972,65.3,52.5,541.0,0.201
Malaysia,1973,65.8,53.1,524.0,0.201
Malaysia,1974,66.2,53.9,578.0,0.201
Malaysia,1975,66.6,54.3,593.0,0.248
Malaysia,1976,67.0,54.2,629.0,0.248
Malaysia,1977,67.2,53.7,618.0,0.248
Malaysia,1978,67.8,52.8,775.0,0.248
Malaysia,1979,68.3,51.6,885.0,0.248
Malaysia,1980,68.6,50.7,862.0,0.294
Malaysia,1981,68.9,49.9,897.0,0.294
Malaysia,1982,69.3,49.5,888.0,0.294
Malaysia,1983,69.6,49.0,1010.0,0.294
Malaysia,1984,69.9,48.6,1020.0,0.294
Malaysia,1985,70.2,48.1,997.0,0.365
Malaysia,1986,70.5,47.6,1090.0,0.365
Malaysia,1987,70.7,47.1,1070.0,0.365
Malaysia,1988,70.9,46.8,1090.0,0.365
Malaysia,1989,71.1,46.7,1160.0,0.365
Malaysia,1990,71.3,46.8,1210.0,0.435
Malaysia,1991,71.5,47.1,1450.0,0.447
Malaysia,1992,71.7,47.5,1560.0,0.46
Malaysia,1993,71.9,47.9,1650.0,0.473
Malaysia,1994,72.1,48.2,1600.0,0.493
Malaysia,1995,71.9,48.5,1690.0,0.507
Malaysia,1996,72.1,48.7,1820.0,0.52
Malaysia,1997,72.4,48.7,2060.0,0.533
Malaysia,1998,72.7,48.6,1910.0,0.547
Malaysia,1999,72.6,48.3,1890.0,0.56
Malaysia,2000,72.8,47.8,2110.0,0.573
Malaysia,2001,73.2,47.4,2150.0,0.56
Malaysia,2002,73.4,46.9,2170.0,0.547
Malaysia,2003,73.4,46.6,2280.0,0.533
Malaysia,2004,73.7,46.3,2410.0,0.52
Malaysia,2005,74.0,46.1,2560.0,0.507
Malaysia,2006,74.3,46.0,2520.0,0.547
Malaysia,2007,74.5,45.9,2710.0,0.587
Malaysia,2008,74.3,45.6,2780.0,0.627
Malaysia,2009,74.1,45.2,2590.0,0.64
Malaysia,2010,74.4,44.5,2600.0,0.653
Malaysia,2011,74.9,43.6,2670.0,0.673
Malaysia,2012,74.9,42.8,2680.0,0.673
Malaysia,2013,75.0,42.1,2980.0,0.673
Malaysia,2014,74.6,41.5,3000.0,0.673
Malta,1971,70.5,28.0,696.0,0.351
Malta,1972,70.9,28.0,873.0,0.351
Malta,1973,71.1,28.0,844.0,0.351
Malta,1974,71.3,28.0,775.0,0.351
Malta,1975,71.4,28.0,688.0,0.39
Malta,1976,71.5,28.0,778.0,0.39
Malta,1977,71.7,28.0,823.0,0.39
Malta,1978,71.7,28.0,950.0,0.39
Malta,1979,72.0,28.0,908.0,0.39
Malta,1980,72.3,28.0,1010.0,0.425
Malta,1981,72.6,28.0,1130.0,0.425
Malta,1982,72.8,28.0,1260.0,0.425
Malta,1983,73.3,28.0,945.0,0.425
Malta,1984,73.8,28.0,1250.0,0.425
Malta,1985,74.3,28.0,1020.0,0.485
Malta,1986,75.0,28.0,1680.0,0.485
Malta,1987,75.6,28.0,1750.0,0.485
Malta,1988,76.0,28.0,1870.0,0.485
Malta,1989,76.2,28.0,1980.0,0.485
Malta,1990,76.5,28.0,1960.0,0.535
Malta,1991,76.7,28.0,1850.0,0.493
Malta,1992,76.9,28.0,1810.0,0.493
Malta,1993,77.3,28.0,2290.0,0.493
Malta,1994,77.5,28.0,2060.0,0.493
Malta,1995,77.6,28.0,1880.0,0.493
Malta,1996,77.8,28.0,1840.0,0.507
Malta,1997,78.0,28.0,2050.0,0.513
Malta,1998,78.2,28.0,1790.0,0.52
Malta,1999,78.3,28.0,1940.0,0.527
Malta,2000,78.5,28.0,1730.0,0.54
Malta,2001,78.7,28.0,2000.0,0.547
Malta,2002,79.0,28.0,1850.0,0.553
Malta,2003,79.1,28.0,2070.0,0.567
Malta,2004,79.2,28.0,2070.0,0.573
Malta,2005,79.3,28.3,2180.0,0.653
Malta,2006,79.5,28.5,2060.0,0.653
Malta,2007,79.6,28.9,2160.0,0.66
Malta,2008,79.9,29.1,2040.0,0.667
Malta,2009,80.2,29.3,1890.0,0.68
Malta,2010,80.4,29.4,2010.0,0.687
Malta,2011,80.7,29.3,1990.0,0.7
Malta,2012,80.9,29.1,2090.0,0.72
Malta,2013,81.1,29.2,1800.0,0.733
Malta,2014,81.3,29.2,1780.0,0.74
Mauritius,1971,61.9,38.6,434.0,0.247
Mauritius,1972,62.4,38.6,435.0,0.247
Mauritius,1973,62.9,38.6,439.0,0.247
Mauritius,1974,63.3,38.7,449.0,0.247
Mauritius,1975,63.5,38.9,449.0,0.274
Mauritius,1976,64.0,39.2,460.0,0.274
Mauritius,1977,64.6,39.6,475.0,0.274
Mauritius,1978,65.3,40.0,476.0,0.274
Mauritius,1979,66.0,40.2,468.0,0.274
Mauritius,1980,66.7,40.2,446.0,0.296
Mauritius,1981,67.2,40.0,435.0,0.296
Mauritius,1982,67.7,39.4,415.0,0.296
Mauritius,1983,67.9,38.7,426.0,0.296
Mauritius,1984,68.0,37.9,432.0,0.296
Mauritius,1985,68.3,37.3,433.0,0.322
Mauritius,1986,68.7,36.7,491.0,0.322
Mauritius,1987,69.0,36.2,512.0,0.322
Mauritius,1988,69.4,35.8,514.0,0.322
Mauritius,1989,69.7,35.5,561.0,0.322
Mauritius,1990,70.1,35.3,629.0,0.38
Mauritius,1991,70.6,35.1,634.0,0.387
Mauritius,1992,70.5,35.1,658.0,0.393
Mauritius,1993,70.5,35.2,679.0,0.4
Mauritius,1994,70.7,35.3,658.0,0.407
Mauritius,1995,71.0,35.4,697.0,0.42
Mauritius,1996,71.0,35.3,702.0,0.413
Mauritius,1997,71.0,35.2,713.0,0.413
Mauritius,1998,71.6,35.0,750.0,0.413
Mauritius,1999,71.8,34.7,775.0,0.413
Mauritius,2000,72.2,34.6,851.0,0.413
Mauritius,2001,72.4,34.5,887.0,0.427
Mauritius,2002,72.4,34.6,873.0,0.44
Mauritius,2003,72.7,34.8,909.0,0.453
Mauritius,2004,73.0,35.1,920.0,0.467
Mauritius,2005,72.9,35.3,946.0,0.48
Mauritius,2006,73.0,35.5,1010.0,0.493
Mauritius,2007,73.4,35.6,1010.0,0.507
Mauritius,2008,73.5,35.7,1030.0,0.52
Mauritius,2009,73.6,35.7,999.0,0.533
Mauritius,2010,74.0,35.8,1050.0,0.547
Mauritius,2011,74.3,35.8,1050.0,0.567
Mauritius,2012,74.2,35.8,1070.0,0.573
Mauritius,2013,74.5,35.8,1090.0,0.593
Mauritius,2014,74.4,35.8,1110.0,0.607
Mexico,1971,62.9,49.9,810.0,0.193
Mexico,1972,63.2,49.6,869.0,0.193
Mexico,1973,63.5,49.2,933.0,0.193
Mexico,1974,64.0,48.7,965.0,0.193
Mexico,1975,64.5,48.3,992.0,0.222
Mexico,1976,64.9,47.9,1030.0,0.222
Mexico,1977,65.2,47.4,1090.0,0.222
Mexico,1978,66.0,47.2,1190.0,0.222
Mexico,1979,66.2,47.1,1270.0,0.222
Mexico,1980,66.6,47.2,1400.0,0.261
Mexico,1981,67.1,47.5,1460.0,0.261
Mexico,1982,67.7,48.0,1500.0,0.261
Mexico,1983,68.3,48.6,1380.0,0.261
Mexico,1984,68.7,49.3,1410.0,0.261
Mexico,1985,68.9,50.1,1430.0,0.32
Mexico,1986,69.7,51.1,1360.0,0.32
Mexico,1987,70.2,52.2,1400.0,0.32
Mexico,1988,70.5,52.9,1390.0,0.32
Mexico,1989,70.9,53.2,1430.0,0.32
Mexico,1990,71.4,53.1,1470.0,0.371
Mexico,1991,71.8,52.8,1520.0,0.38
Mexico,1992,72.0,52.4,1500.0,0.393
Mexico,1993,72.2,52.1,1500.0,0.407
Mexico,1994,72.5,51.9,1510.0,0.413
Mexico,1995,72.8,51.8,1440.0,0.427
Mexico,1996,73.2,51.6,1450.0,0.433
Mexico,1997,73.4,51.5,1500.0,0.433
Mexico,1998,73.6,51.5,1520.0,0.44
Mexico,1999,74.1,51.3,1540.0,0.44
Mexico,2000,74.6,51.0,1520.0,0.447
Mexico,2001,74.9,50.6,1550.0,0.453
Mexico,2002,75.0,50.2,1530.0,0.467
Mexico,2003,75.0,49.7,1600.0,0.473
Mexico,2004,75.4,49.2,1600.0,0.493
Mexico,2005,75.3,48.8,1690.0,0.507
Mexico,2006,75.7,48.4,1700.0,0.533
Mexico,2007,75.9,47.9,1660.0,0.533
Mexico,2008,75.5,47.3,1620.0,0.533
Mexico,2009,75.2,46.9,1600.0,0.547
Mexico,2010,75.2,46.8,1530.0,0.533
Mexico,2011,75.5,46.8,1590.0,0.56
Mexico,2012,75.6,46.9,1630.0,0.573
Mexico,2013,75.7,46.9,1620.0,0.56
Mexico,2014,75.8,46.8,1560.0,0.56
Morocco,1971,55.3,45.1,181.0,0.038
Morocco,1972,55.9,44.5,191.0,0.038
Morocco,1973,56.3,43.7,207.0,0.038
Morocco,1974,56.9,42.9,219.0,0.038
Morocco,1975,57.3,42.1,223.0,0.0573
Morocco,1976,58.0,41.3,235.0,0.0573
Morocco,1977,58.6,40.5,253.0,0.0573
Morocco,1978,59.2,39.7,262.0,0.0573
Morocco,1979,59.8,39.1,273.0,0.0573
Morocco,1980,60.5,38.8,270.0,0.078
Morocco,1981,61.1,38.6,265.0,0.078
Morocco,1982,62.1,38.7,269.0,0.078
Morocco,1983,62.7,38.9,274.0,0.078
Morocco,1984,63.4,39.0,276.0,0.078
Morocco,1985,64.1,39.1,275.0,0.108
Morocco,1986,64.6,39.2,277.0,0.108
Morocco,1987,65.1,39.2,279.0,0.108
Morocco,1988,65.5,39.2,287.0,0.108
Morocco,1989,66.0,39.2,306.0,0.108
Morocco,1990,66.6,39.2,307.0,0.141
Morocco,1991,67.0,39.2,317.0,0.153
Morocco,1992,67.3,39.2,330.0,0.16
Morocco,1993,67.5,39.3,336.0,0.167
Morocco,1994,67.8,39.3,355.0,0.18
Morocco,1995,67.9,39.3,346.0,0.187
Morocco,1996,68.2,39.4,358.0,0.193
Morocco,1997,68.3,39.4,364.0,0.2
Morocco,1998,68.7,39.5,367.0,0.207
Morocco,1999,68.9,39.8,385.0,0.213
Morocco,2000,69.3,40.0,383.0,0.227
Morocco,2001,69.7,40.3,401.0,0.233
Morocco,2002,70.0,40.5,403.0,0.24
Morocco,2003,70.3,40.7,397.0,0.247
Morocco,2004,70.5,40.7,466.0,0.253
Morocco,2005,70.8,40.7,487.0,0.26
Morocco,2006,71.1,40.7,490.0,0.267
Morocco,2007,71.4,40.6,500.0,0.267
Morocco,2008,71.6,40.5,513.0,0.273
Morocco,2009,71.9,40.4,510.0,0.28
Morocco,2010,72.1,40.2,528.0,0.28
Morocco,2011,72.3,40.1,561.0,0.293
Morocco,2012,72.6,39.9,561.0,0.307
Morocco,2013,72.9,39.8,556.0,0.32
Morocco,2014,73.2,39.7,555.0,0.333
Mozambique,1971,47.5,53.3,747.0,0.0587
Mozambique,1972,47.8,53.3,716.0,0.0587
Mozambique,1973,48.0,53.4,703.0,0.0587
Mozambique,1974,48.5,53.4,681.0,0.0587
Mozambique,1975,49.1,53.4,657.0,0.0553
Mozambique,1976,49.3,53.5,631.0,0.0553
Mozambique,1977,49.4,53.5,623.0,0.0553
Mozambique,1978,49.6,53.5,590.0,0.0553
Mozambique,1979,49.6,53.6,577.0,0.0553
Mozambique,1980,49.9,53.6,578.0,0.0487
Mozambique,1981,47.3,53.6,550.0,0.0487
Mozambique,1982,47.4,53.6,538.0,0.0487
Mozambique,1983,47.4,53.6,521.0,0.0487
Mozambique,1984,44.9,53.6,506.0,0.0487
Mozambique,1985,44.8,53.6,499.0,0.0553
Mozambique,1986,46.6,53.6,492.0,0.0553
Mozambique,1987,46.8,53.6,488.0,0.0553
Mozambique,1988,49.9,53.6,483.0,0.0553
Mozambique,1989,50.2,53.6,476.0,0.0553
Mozambique,1990,50.3,53.6,456.0,0.0553
Mozambique,1991,50.4,53.6,442.0,0.0667
Mozambique,1992,50.5,53.6,432.0,0.0733
Mozambique,1993,50.6,53.6,424.0,0.08
Mozambique,1994,50.7,53.6,411.0,0.0867
Mozambique,1995,50.6,53.6,406.0,0.1
Mozambique,1996,50.6,53.4,401.0,0.113
Mozambique,1997,50.5,52.9,402.0,0.127
Mozambique,1998,50.6,52.3,396.0,0.133
Mozambique,1999,50.6,51.4,394.0,0.14
Mozambique,2000,50.5,50.3,405.0,0.147
Mozambique,2001,50.6,49.2,414.0,0.16
Mozambique,2002,50.5,48.3,407.0,0.167
Mozambique,2003,50.6,47.5,417.0,0.173
Mozambique,2004,50.6,47.0,421.0,0.187
Mozambique,2005,50.6,46.6,414.0,0.193
Mozambique,2006,50.6,46.3,415.0,0.193
Mozambique,2007,50.8,46.1,421.0,0.2
Mozambique,2008,51.3,46.2,417.0,0.207
Mozambique,2009,51.7,46.6,421.0,0.207
Mozambique,2010,52.0,47.3,423.0,0.213
Mozambique,2011,52.5,48.4,428.0,0.213
Mozambique,2012,52.9,49.8,425.0,0.22
Mozambique,2013,53.8,51.2,428.0,0.227
Mozambique,2014,55.1,52.3,443.0,0.227
Myanmar,1971,47.0,38.0,283.0,0.0747
Myanmar,1972,47.7,38.1,281.0,0.0747
Myanmar,1973,48.4,38.1,271.0,0.0747
Myanmar,1974,49.0,38.1,275.0,0.0747
Myanmar,1975,49.6,38.1,274.0,0.0747
Myanmar,1976,50.3,38.1,278.0,0.0747
Myanmar,1977,50.8,38.1,277.0,0.0747
Myanmar,1978,51.3,38.1,275.0,0.0747
Myanmar,1979,52.0,38.1,274.0,0.0747
Myanmar,1980,52.4,38.1,275.0,0.112
Myanmar,1981,52.7,38.1,273.0,0.112
Myanmar,1982,53.0,38.1,273.0,0.112
Myanmar,1983,53.4,38.1,271.0,0.112
Myanmar,1984,53.8,38.1,275.0,0.112
Myanmar,1985,54.1,38.1,289.0,0.151
Myanmar,1986,54.5,38.1,290.0,0.151
Myanmar,1987,54.7,38.1,273.0,0.151
Myanmar,1988,54.7,38.1,266.0,0.151
Myanmar,1989,55.2,38.1,269.0,0.151
Myanmar,1990,55.3,38.1,258.0,0.162
Myanmar,1991,55.5,38.1,251.0,0.167
Myanmar,1992,55.8,38.1,255.0,0.167
Myanmar,1993,56.2,38.1,250.0,0.173
Myanmar,1994,56.5,38.1,263.0,0.18
Myanmar,1995,56.9,38.1,269.0,0.18
Myanmar,1996,57.2,38.1,266.0,0.187
Myanmar,1997,57.6,38.1,268.0,0.193
Myanmar,1998,57.9,38.1,272.0,0.193
Myanmar,1999,58.3,38.1,270.0,0.2
Myanmar,2000,58.7,38.1,275.0,0.207
Myanmar,2001,59.1,38.1,266.0,0.213
Myanmar,2002,59.6,38.1,272.0,0.22
Myanmar,2003,60.1,38.1,292.0,0.227
Myanmar,2004,60.6,38.1,306.0,0.233
Myanmar,2005,61.2,38.1,304.0,0.233
Myanmar,2006,61.9,38.1,306.0,0.247
Myanmar,2007,62.5,38.1,316.0,0.253
Myanmar,2008,57.6,38.1,303.0,0.26
Myanmar,2009,64.0,38.1,285.0,0.267
Myanmar,2010,64.8,38.1,277.0,0.273
Myanmar,2011,65.4,38.1,281.0,0.287
Myanmar,2012,66.1,38.1,305.0,0.3
Myanmar,2013,66.8,38.1,320.0,0.313
Myanmar,2014,67.4,38.1,369.0,0.32
Nepal,1971,49.9,32.0,297.0,0.0167
Nepal,1972,50.2,31.9,299.0,0.0167
Nepal,1973,50.5,31.7,301.0,0.0167
Nepal,1974,50.8,31.6,301.0,0.0167
Nepal,1975,51.1,31.4,300.0,0.0293
Nepal,1976,51.4,31.3,299.0,0.0293
Nepal,1977,51.8,31.1,300.0,0.0293
Nepal,1978,52.2,31.0,299.0,0.0293
Nepal,1979,52.6,30.8,303.0,0.0293
Nepal,1980,53.0,30.7,304.0,0.042
Nepal,1981,53.4,30.5,302.0,0.042
Nepal,1982,53.9,30.4,303.0,0.042
Nepal,1983,54.4,30.2,306.0,0.042
Nepal,1984,54.9,30.2,306.0,0.042
Nepal,1985,55.5,30.4,302.0,0.0827
Nepal,1986,56.0,30.6,305.0,0.0827
Nepal,1987,56.6,31.0,304.0,0.0827
Nepal,1988,57.1,31.5,305.0,0.0827
Nepal,1989,57.8,31.9,302.0,0.0827
Nepal,1990,58.3,32.4,306.0,0.135
Nepal,1991,59.0,32.9,308.0,0.14
Nepal,1992,59.9,33.3,307.0,0.14
Nepal,1993,60.4,33.8,307.0,0.147
Nepal,1994,61.3,34.3,309.0,0.147
Nepal,1995,62.0,34.9,311.0,0.147
Nepal,1996,62.8,35.6,311.0,0.153
Nepal,1997,63.6,36.4,314.0,0.153
Nepal,1998,64.3,37.4,316.0,0.153
Nepal,1999,65.1,38.4,327.0,0.153
Nepal,2000,65.7,39.5,339.0,0.16
Nepal,2001,66.4,40.6,344.0,0.167
Nepal,2002,66.5,41.6,342.0,0.167
Nepal,2003,67.3,42.2,347.0,0.173
Nepal,2004,67.5,42.2,347.0,0.18
Nepal,2005,68.0,41.7,355.0,0.187
Nepal,2006,68.3,40.6,350.0,0.193
Nepal,2007,68.5,39.1,353.0,0.2
Nepal,2008,68.7,37.5,361.0,0.207
Nepal,2009,69.0,36.0,369.0,0.213
Nepal,2010,69.2,34.7,378.0,0.22
Nepal,2011,69.4,33.8,391.0,0.22
Nepal,2012,69.6,33.2,374.0,0.267
Nepal,2013,69.9,32.8,417.0,0.28
Nepal,2014,70.2,32.8,434.0,0.3
Netherlands,1971,73.8,32.6,3860.0,0.535
Netherlands,1972,73.9,32.0,4380.0,0.535
Netherlands,1973,74.2,31.4,4610.0,0.535
Netherlands,1974,74.5,30.8,4500.0,0.535
Netherlands,1975,74.7,30.3,4320.0,0.576
Netherlands,1976,74.9,29.7,4740.0,0.576
Netherlands,1977,75.2,29.2,4560.0,0.576
Netherlands,1978,75.3,28.7,4660.0,0.576
Netherlands,1979,75.6,28.2,4870.0,0.576
Netherlands,1980,75.8,27.7,4550.0,0.617
Netherlands,1981,76.0,27.5,4270.0,0.617
Netherlands,1982,76.1,27.7,3790.0,0.617
Netherlands,1983,76.2,28.2,3940.0,0.617
Netherlands,1984,76.3,28.7,4150.0,0.617
Netherlands,1985,76.4,29.3,4180.0,0.661
Netherlands,1986,76.5,29.5,4320.0,0.661
Netherlands,1987,76.7,29.5,4390.0,0.661
Netherlands,1988,76.9,29.1,4320.0,0.661
Netherlands,1989,76.9,28.6,4320.0,0.661
Netherlands,1990,77.0,28.2,4390.0,0.689
Netherlands,1991,77.2,27.7,4600.0,0.68
Netherlands,1992,77.3,27.2,4500.0,0.687
Netherlands,1993,77.1,27.0,4510.0,0.693
Netherlands,1994,77.4,27.0,4510.0,0.693
Netherlands,1995,77.6,27.3,4780.0,0.7
Netherlands,1996,77.6,27.8,5010.0,0.707
Netherlands,1997,77.9,28.6,4840.0,0.707
Netherlands,1998,78.0,29.3,4840.0,0.713
Netherlands,1999,78.0,29.9,4730.0,0.72
Netherlands,2000,78.1,30.4,4740.0,0.72
Netherlands,2001,78.3,30.6,4840.0,0.733
Netherlands,2002,78.4,30.5,4870.0,0.74
Netherlands,2003,78.6,30.2,5020.0,0.753
Netherlands,2004,79.1,30.1,5090.0,0.767
Netherlands,2005,79.5,29.8,4990.0,0.773
Netherlands,2006,79.8,29.6,4930.0,0.787
Netherlands,2007,80.2,29.2,4910.0,0.8
Netherlands,2008,80.3,28.9,4850.0,0.8
Netherlands,2009,80.6,28.5,4720.0,0.793
Netherlands,2010,80.8,28.1,5030.0,0.8
Netherlands,2011,81.0,27.8,4640.0,0.8
Netherlands,2012,81.0,28.0,4650.0,0.8
Netherlands,2013,81.3,28.1,4600.0,0.807
Netherlands,2014,81.5,28.2,4330.0,0.807
New Zealand,1971,71.5,29.3,2390.0,0.713
New Zealand,1972,71.5,29.1,2620.0,0.713
New Zealand,1973,71.7,28.8,2660.0,0.713
New Zealand,1974,71.8,28.6,2880.0,0.713
New Zealand,1975,71.9,28.2,2770.0,0.755
New Zealand,1976,72.1,27.9,2930.0,0.755
New Zealand,1977,72.2,27.8,3060.0,0.755
New Zealand,1978,72.6,27.7,3030.0,0.755
New Zealand,1979,72.5,27.6,2830.0,0.755
New Zealand,1980,72.9,27.5,2890.0,0.754
New Zealand,1981,73.3,27.4,2850.0,0.754
New Zealand,1982,73.5,27.4,3010.0,0.754
New Zealand,1983,73.7,27.3,3080.0,0.754
New Zealand,1984,73.9,27.3,3250.0,0.754
New Zealand,1985,73.8,27.2,3450.0,0.768
New Zealand,1986,74.0,27.2,3460.0,0.768
New Zealand,1987,74.2,27.4,3450.0,0.768
New Zealand,1988,74.5,28.0,3610.0,0.768
New Zealand,1989,74.9,28.8,3850.0,0.768
New Zealand,1990,75.3,29.8,3850.0,0.769
New Zealand,1991,75.8,30.8,3760.0,0.773
New Zealand,1992,76.0,31.5,3810.0,0.773
New Zealand,1993,76.1,32.0,3970.0,0.773
New Zealand,1994,76.6,32.4,4060.0,0.773
New Zealand,1995,76.5,32.6,4050.0,0.773
New Zealand,1996,76.8,32.8,4130.0,0.773
New Zealand,1997,77.2,33.0,4260.0,0.773
New Zealand,1998,77.8,33.2,4160.0,0.773
New Zealand,1999,77.9,33.3,4310.0,0.773
